time,y_true,y_pred
2025-07-23 18:45:00,92.4,91.22000000000001
2025-07-23 18:50:00,89.88,91.46
2025-07-23 18:55:00,90.0,91.29
2025-07-23 19:00:00,91.44,91.3
2025-07-23 19:05:00,90.0,91.11
2025-07-23 19:10:00,92.88,91.05
2025-07-23 19:15:00,87.96,91.19000000000001
2025-07-23 19:20:00,91.08,90.81
2025-07-23 19:25:00,90.36,91.02
2025-07-23 19:30:00,91.8,90.7
2025-07-23 19:35:00,87.72,90.92
2025-07-23 19:40:00,92.4,90.38
2025-07-23 19:45:00,86.88,90.66000000000001
2025-07-23 19:50:00,90.12,90.19999999999999
2025-07-23 19:55:00,88.8,90.21999999999998
2025-07-23 20:00:00,90.36,90.12
2025-07-23 20:05:00,91.32,90.02999999999999
2025-07-23 20:10:00,87.96,90.13999999999999
2025-07-23 20:15:00,92.76,89.73
2025-07-23 20:20:00,90.6,90.13000000000001
2025-07-23 20:25:00,93.24,90.08999999999999
2025-07-23 20:30:00,90.24,90.33
2025-07-23 20:35:00,90.12,90.19999999999999
2025-07-23 20:40:00,88.44,90.40000000000002
2025-07-23 20:45:00,93.36,90.07
2025-07-23 20:50:00,88.08,90.61
2025-07-23 20:55:00,87.96,90.44
2025-07-23 21:00:00,90.48,90.37
2025-07-23 21:05:00,89.04,90.38
2025-07-23 21:10:00,94.44,90.19000000000001
2025-07-23 21:15:00,88.08,90.73
2025-07-23 21:20:00,91.32,90.33999999999999
2025-07-23 21:25:00,86.76,90.39999999999999
2025-07-23 21:30:00,89.4,89.86000000000001
2025-07-23 21:35:00,86.64,89.79000000000002
2025-07-23 21:40:00,87.84,89.5
2025-07-23 21:45:00,85.32,89.44999999999999
2025-07-23 21:50:00,87.36,88.77999999999999
2025-07-23 21:55:00,83.76,88.71999999999998
2025-07-23 22:00:00,86.76,88.37
2025-07-23 22:05:00,87.24,88.06
2025-07-23 22:10:00,84.24,87.90999999999998
2025-07-23 22:15:00,88.08,87.06
2025-07-23 22:20:00,86.88,87.06
2025-07-23 22:25:00,89.16,86.69000000000001
2025-07-23 22:30:00,84.36,86.89
2025-07-23 22:35:00,89.16,86.47000000000001
2025-07-23 22:40:00,87.12,86.67999999999999
2025-07-23 22:45:00,85.56,86.62
2025-07-23 22:50:00,87.36,86.64
2025-07-23 22:55:00,87.36,86.63999999999999
2025-07-23 23:00:00,85.2,86.94
2025-07-23 23:05:00,86.64,86.81
2025-07-23 23:10:00,89.04,86.76
2025-07-23 23:15:00,84.84,87.16000000000001
2025-07-23 23:20:00,89.4,86.88999999999999
2025-07-23 23:25:00,87.24,87.10000000000001
2025-07-23 23:30:00,88.92,86.94
2025-07-23 23:35:00,85.32,87.32000000000001
2025-07-23 23:40:00,88.56,87.0
2025-07-23 23:45:00,87.36,87.12
2025-07-23 23:50:00,86.04,87.26999999999998
2025-07-23 23:55:00,86.64,87.16000000000001
2025-07-24 00:00:00,89.4,87.10000000000001
2025-07-24 00:05:00,88.32,87.45
2025-07-24 00:10:00,85.2,87.58999999999999
2025-07-24 00:15:00,89.16,87.27
